liver loaf,chicken,rolls/buns,spread cheese,shopping bags
tropical fruit,butter milk,brown bread
butter,root vegetables,bottled water,whipped/sour cream,red/blush wine
whole milk,whole milk,coffee,oil
meat,root vegetables
beverages,newspapers,newspapers,pastry
pip fruit,cookware,rolls/buns,whole milk
ham,pastry,whole milk,specialty bar,tropical fruit,hard cheese,yogurt,candy
soda,pastry
sausage,yogurt
rolls/buns,UHT-milk
rolls/buns,yogurt
yogurt,whole milk,abrasive cleaner
ham,whole milk,pastry,herbs,herbs,newspapers,chewing gum,whole milk
onions,cream cheese ,baking powder
frankfurter,other vegetables,soda
whole milk,tropical fruit,soda,newspapers
root vegetables,bottled beer,newspapers,margarine,domestic eggs,shopping bags
beverages,specialty bar
berries,salty snack
tropical fruit,hygiene articles,candles
citrus fruit,chewing gum,brown bread
rolls/buns,specialty bar
yogurt,whole milk,waffles
pasta,newspapers
frozen vegetables,pot plants
whipped/sour cream,soda
other vegetables,curd
other vegetables,other vegetables,waffles
bottled water,whole milk
root vegetables,processed cheese,yogurt
yogurt,rolls/buns
sausage,pastry
root vegetables,soda
semi-finished bread,soda,shopping bags,long life bakery product
dish cleaner,curd
pork,pastry
soda,dessert,dishes,sugar
ice cream,meat spreads
turkey,fruit/vegetable juice,domestic eggs
flower (seeds),flower (seeds)
pork,rolls/buns
processed cheese,tropical fruit
UHT-milk,yogurt,napkins
turkey,rolls/buns
citrus fruit,cereals
sausage,tropical fruit
bottled beer,whole milk
turkey,grapes,soda
chicken,butter milk
tropical fruit,condensed milk,citrus fruit,whipped/sour cream
tropical fruit,beverages
fruit/vegetable juice,meat,whole milk,root vegetables,frozen meals
yogurt,rolls/buns
soda,yogurt
whole milk,root vegetables
tropical fruit,brown bread
sausage,frankfurter,herbs,rice
frozen vegetables,citrus fruit
chocolate,whipped/sour cream,rolls/buns
yogurt,root vegetables,candles
soda,frozen meals,liquor (appetizer),specialty chocolate
citrus fruit,yogurt
sausage,yogurt
whole milk,brown bread
chicken,oil
frankfurter,liver loaf,canned vegetables,condensed milk
canned beer,sliced cheese,margarine
detergent,whole milk
rolls/buns,domestic eggs,bottled water
whole milk,frozen vegetables,soda,UHT-milk
whole milk,curd
whipped/sour cream,yogurt
ham,napkins
tropical fruit,bottled water
butter milk,oil
semi-finished bread,berries
chocolate,whipped/sour cream,bottled beer
bottled water,cream cheese 
soda,liquor (appetizer)
whole milk,specialty chocolate
frozen vegetables,pastry
onions,cat food,white wine
curd,curd
citrus fruit,other vegetables
domestic eggs,napkins
domestic eggs,coffee
ice cream,specialty chocolate
whole milk,whipped/sour cream
soda,semi-finished bread,coffee
whole milk,misc. beverages
meat,other vegetables
other vegetables,tropical fruit
chicken,beef,pork,beef,newspapers,dessert,margarine,brown bread,newspapers
sausage,sausage,frozen vegetables,pastry
pork,other vegetables
pip fruit,tropical fruit,rolls/buns,pip fruit,rolls/buns
citrus fruit,citrus fruit,other vegetables,whole milk
citrus fruit,whole milk,bottled water,roll products 
root vegetables,root vegetables,citrus fruit,cat food
pork,brown bread,misc. beverages
pork,other vegetables
oil,soda
frozen meals,other vegetables,specialty chocolate
bottled water,berries
sausage,berries
bottled water,newspapers
meat,curd
other vegetables,rolls/buns,bottled water,soda
canned fruit,whole milk
packaged fruit/vegetables,other vegetables
citrus fruit,canned beer,flour
brown bread,coffee
pork,rolls/buns
tropical fruit,whole milk
other vegetables,canned fish
whipped/sour cream,salad dressing
whole milk,butter milk
pastry,misc. beverages
other vegetables,fruit/vegetable juice,coffee
curd,whipped/sour cream
root vegetables,soda
meat spreads,hard cheese,frozen vegetables,butter
sausage,cake bar
ham,other vegetables
baking powder,condensed milk
butter,rolls/buns
frankfurter,UHT-milk
hygiene articles,potato products
other vegetables,brown bread,hard cheese,soda,roll products ,newspapers
bottled beer,napkins,whole milk
specialty fat,liquor (appetizer)
other vegetables,dishes
misc. beverages,bottled water
root vegetables,whole milk,napkins
chocolate,margarine,bottled water,soda
onions,bottled beer
tropical fruit,long life bakery product
potato products,specialty bar
yogurt,frozen meals
other vegetables,sliced cheese
processed cheese,rolls/buns,canned fish
frozen meals,sausage,canned beer,brown bread,frozen vegetables,chocolate
other vegetables,tropical fruit,sweet spreads
UHT-milk,root vegetables,cake bar
beef,whole milk
canned beer,yogurt
pip fruit,yogurt,whole milk,yogurt,bottled beer,newspapers
whole milk,root vegetables,sausage,frozen vegetables,chocolate
photo/film,white wine,other vegetables,brown bread,canned fish,margarine,sliced cheese
citrus fruit,ham,red/blush wine,rolls/buns,specialty chocolate
meat,root vegetables,sliced cheese
yogurt,whole milk,soft cheese
rolls/buns,margarine,whole milk,liquor (appetizer)
pastry,yogurt
other vegetables,misc. beverages
pork,dental care
tropical fruit,pork,soda,onions
beef,onions
sausage,soda,pastry,flower (seeds),newspapers
shopping bags,root vegetables
whole milk,brown bread
chicken,fruit/vegetable juice
margarine,whole milk,berries
citrus fruit,rolls/buns
pastry,margarine
tropical fruit,oil
ham,spread cheese
oil,soda,sliced cheese
rolls/buns,canned beer
whole milk,dessert
rolls/buns,chocolate
dessert,root vegetables
other vegetables,whole milk,house keeping products
butter,photo/film
sausage,pastry
other vegetables,UHT-milk
whole milk,canned beer
long life bakery product,soda,soda
beef,flour
rolls/buns,shopping bags
yogurt,brown bread
red/blush wine,sugar
specialty bar,tropical fruit,yogurt,bottled beer,baking powder
bottled water,oil,sausage,bottled beer,rolls/buns,bottled water,waffles,tropical fruit,frozen meals
other vegetables,napkins,white wine
chicken,whole milk,curd,frozen meals,beverages
packaged fruit/vegetables,fish,frozen meals,specialty chocolate,brown bread
sausage,beef,salty snack
specialty chocolate,butter milk
pork,other vegetables
nuts/prunes,onions
chicken,UHT-milk,napkins
chicken,whole milk
rolls/buns,pork,pastry,other vegetables,soda,pot plants,newspapers
meat,tropical fruit,whipped/sour cream
sausage,frozen meals,instant coffee
pip fruit,tropical fruit,whole milk
bottled water,tropical fruit
chocolate,shopping bags
tropical fruit,salt
detergent,rolls/buns,yogurt
beef,other vegetables
citrus fruit,dessert,newspapers
soda,bottled water
whole milk,soda
brown bread,long life bakery product
shopping bags,napkins
pork,pastry
soda,sliced cheese
pip fruit,soda
hamburger meat,newspapers
soda,red/blush wine
other vegetables,whipped/sour cream
pip fruit,waffles
whipped/sour cream,other vegetables,shopping bags
specialty bar,shopping bags
whipped/sour cream,soda
pet care,whole milk
pip fruit,rolls/buns
root vegetables,brown bread,domestic eggs
frozen meals,red/blush wine,whipped/sour cream
whole milk,whipped/sour cream
bottled beer,other vegetables
sausage,onions
bottled beer,whole milk,salty snack,other vegetables
other vegetables,dessert
rolls/buns,other vegetables,soft cheese
soda,frozen fish
rolls/buns,yogurt,chicken,whole milk
soda,liver loaf
yogurt,pastry,chewing gum,butter milk
margarine,berries,yogurt,coffee,soda,chewing gum
pastry,root vegetables
ice cream,pip fruit,root vegetables,rolls/buns,long life bakery product
red/blush wine,instant coffee
rolls/buns,candy
canned beer,brown bread
chewing gum,instant coffee
chicken,rolls/buns
tropical fruit,canned beer
mustard,domestic eggs
chicken,nut snack
root vegetables,rolls/buns,bottled beer,rolls/buns
meat,other vegetables
sausage,butter
kitchen towels,margarine
ice cream,margarine
soda,newspapers
citrus fruit,cling film/bags,fruit/vegetable juice
other vegetables,whole milk
photo/film,shopping bags
pip fruit,flour
beef,chicken,newspapers,organic products,chocolate
artif. sweetener,bottled water,butter milk,butter,soda
hamburger meat,berries,liquor,cream cheese 
beef,bottled water,soda
meat,oil
specialty fat,condensed milk
meat,rolls/buns
soda,beverages,rolls/buns,curd
tropical fruit,whole milk,sweet spreads
sausage,other vegetables,margarine,curd,pastry,newspapers
newspapers,beef
other vegetables,coffee
canned beer,rolls/buns
rolls/buns,chicken,shopping bags,hard cheese
photo/film,whole milk
frankfurter,waffles
soda,sausage,whole milk,beverages,shopping bags
newspapers,whole milk
ham,tidbits
other vegetables,butter
yogurt,pastry
soft cheese,bottled water
beef,sweet spreads
white wine,UHT-milk
pastry,processed cheese
sausage,pickled vegetables
bottled beer,white bread
whipped/sour cream,cat food
salty snack,butter
frozen potato products,chocolate marshmallow
misc. beverages,salty snack
other vegetables,shopping bags
other vegetables,other vegetables
yogurt,whole milk
pastry,cream cheese 
berries,pip fruit
yogurt,whole milk,fruit/vegetable juice
liquor,long life bakery product
hamburger meat,other vegetables
yogurt,butter
root vegetables,shopping bags
curd,domestic eggs
specialty bar,yogurt,napkins,other vegetables,chocolate
white wine,canned vegetables,flour
beef,other vegetables
rolls/buns,margarine,soda
onions,specialty cheese,canned fish
detergent,ham,whole milk,pip fruit
beverages,shopping bags
root vegetables,whole milk,bottled water,canned vegetables
other vegetables,soda
sausage,butter milk,meat spreads
ham,rolls/buns
citrus fruit,pork,root vegetables,dishes,curd,rolls/buns,candy,yogurt
dishes,whole milk,oil,onions
salty snack,white wine
dog food,curd
sausage,chicken,frozen vegetables,whole milk,packaged fruit/vegetables
salty snack,tropical fruit,bottled beer,rolls/buns,chocolate
tropical fruit,instant coffee,yogurt,salty snack
bottled beer,beverages
brown bread,bottled water
pip fruit,other vegetables
whole milk,dessert
whole milk,pasta,rolls/buns
root vegetables,whole milk
beef,white bread,frozen potato products
whole milk,bottled water,whole milk
rolls/buns,salty snack
sausage,root vegetables,salty snack,coffee
domestic eggs,brown bread,specialty chocolate
frozen dessert,soda
baking powder,liqueur
soda,chewing gum
yogurt,pastry,bottled water
frozen meals,canned beer
hamburger meat,margarine
pip fruit,candy
pastry,hygiene articles
dessert,whole milk
frankfurter,ice cream
pip fruit,mustard,whole milk
pet care,cake bar
beef,curd
candy,margarine,butter
dessert,whole milk
herbs,sugar
beef,specialty chocolate
sausage,dish cleaner
meat,herbs
frankfurter,onions
pork,bottled beer
chicken,whisky
whole milk,hamburger meat,soft cheese,long life bakery product,margarine,bottled beer
hamburger meat,soda
other vegetables,sausage,white bread,soda
whole milk,pork,rolls/buns
chicken,UHT-milk
liver loaf,herbs
butter,onions,butter milk
other vegetables,whipped/sour cream
root vegetables,whole milk,zwieback
pastry,other vegetables,cake bar
meat,butter,cleaner,misc. beverages
coffee,curd cheese
tropical fruit,other vegetables,frozen meals,pastry
tropical fruit,whole milk,vinegar
fruit/vegetable juice,rolls/buns,packaged fruit/vegetables,ice cream,rolls/buns,pasta,margarine,pip fruit
citrus fruit,yogurt
whole milk,sliced cheese,shopping bags
chicken,tropical fruit,waffles,whipped/sour cream,brown bread
citrus fruit,hamburger meat
waffles,beverages,waffles,curd
white bread,jam
pastry,canned beer
bottled water,yogurt
coffee,sugar
other vegetables,whole milk,sliced cheese
soda,cream cheese 
oil,male cosmetics
yogurt,domestic eggs,pasta
condensed milk,rolls/buns
rolls/buns,bottled water
soda,domestic eggs
beef,soda,coffee
sausage,cake bar
beverages,yogurt
shopping bags,white wine
sausage,whipped/sour cream
onions,flour,whipped/sour cream
oil,ready soups
misc. beverages,dishes
hamburger meat,liquor (appetizer),liver loaf,dessert
frankfurter,yogurt
whole milk,sausage,bottled beer,yogurt
pork,brown bread
ham,tropical fruit
beef,citrus fruit,napkins,semi-finished bread,brown bread
other vegetables,soda,soda
pastry,whole milk,citrus fruit,newspapers
bottled beer,other vegetables,butter
soda,other vegetables,other vegetables,soda
chicken,rolls/buns
tropical fruit,newspapers,bottled water
hamburger meat,other vegetables
berries,tropical fruit
root vegetables,UHT-milk,UHT-milk,spread cheese,shopping bags
other vegetables,butter milk
beef,frankfurter,root vegetables,specialty fat,domestic eggs
meat,soda
berries,tropical fruit,tropical fruit,shopping bags,sweet spreads,yogurt,yogurt,sweet spreads,soups
frozen vegetables,pastry
pet care,beef
root vegetables,rolls/buns
tropical fruit,dessert
other vegetables,semi-finished bread
whole milk,butter
whole milk,detergent
root vegetables,butter milk
fruit/vegetable juice,dental care
chocolate,bottled water
soda,yogurt,brown bread
spread cheese,newspapers
domestic eggs,domestic eggs
whole milk,soda
processed cheese,mayonnaise,shopping bags
canned fish,cling film/bags
canned beer,long life bakery product,dish cleaner,candy
bottled water,processed cheese
yogurt,canned beer
beverages,liquor,shopping bags
newspapers,coffee,soft cheese
nuts/prunes,margarine
rolls/buns,bottled water,bottled water
butter milk,bottled water,shopping bags
pork,newspapers
tropical fruit,whole milk
pot plants,pip fruit
syrup,whole milk
butter,yogurt
meat,beef,yogurt,yogurt
liver loaf,onions
pip fruit,berries
other vegetables,soda
soda,frozen meals,soft cheese,curd
beef,citrus fruit,whole milk,yogurt
beef,semi-finished bread
beef,hamburger meat,newspapers,rum,meat spreads,whipped/sour cream
tropical fruit,whipped/sour cream
soda,pastry,rolls/buns
root vegetables,berries,coffee,bottled beer,rice
pork,liver loaf,canned beer,whole milk
napkins,beef,brown bread
tropical fruit,yogurt,pip fruit,yogurt,yogurt
citrus fruit,grapes,bottled water
sausage,brown bread
citrus fruit,bottled water,pastry
beef,canned beer,fruit/vegetable juice
domestic eggs,rolls/buns
whole milk,coffee
rolls/buns,other vegetables,newspapers
onions,coffee
white bread,red/blush wine
sliced cheese,yogurt
canned beer,bottled beer
whipped/sour cream,bottled water
yogurt,soda
other vegetables,frozen meals
whole milk,roll products 
other vegetables,whipped/sour cream
margarine,bottled water
other vegetables,frozen vegetables,whole milk
soda,specialty bar,tidbits
sparkling wine,softener
domestic eggs,bottled beer
turkey,whipped/sour cream
whole milk,onions
whipped/sour cream,oil
whole milk,cat food
soda,napkins
whole milk,brown bread
finished products,brown bread,dishes
yogurt,herbs,pastry,whipped/sour cream,canned fish
bottled water,frankfurter,curd,butter milk
frankfurter,frozen vegetables
yogurt,pip fruit,misc. beverages
margarine,butter milk
bottled water,whipped/sour cream
misc. beverages,artif. sweetener,newspapers,fruit/vegetable juice
onions,whole milk
hamburger meat,brown bread,chewing gum
frankfurter,whole milk,canned fish,yogurt
other vegetables,yogurt
soda,whipped/sour cream
chicken,whole milk
whole milk,rolls/buns
hamburger meat,organic sausage
hamburger meat,tropical fruit,whipped/sour cream,rolls/buns
sausage,curd,whole milk,condensed milk
pastry,onions
rolls/buns,sauces
ice cream,dishes
rolls/buns,shopping bags
